"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geodata_center";"geoarea";
"3097";"«Битцевская ал.», Днепропетровская улица (3097)";"37.58378958";"55.61868505";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Битцевская ал.";"";"да";"ГУП «Мосгортранс»";"активна";"889087867";"{""coordinates"":[37.58378958,55.61868505],""type"":""Point""}";"";
"3098";"«Битцевская ал.», Днепропетровская улица (3098)";"37.58412174";"55.61831741";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Битцевская ал.";"";"да";"ГУП «Мосгортранс»";"активна";"889087869";"{""coordinates"":[37.58412174,55.61831741],""type"":""Point""}";"";
"3099";"«Днепропетровская ул., 31», Днепропетровская улица (3099)";"37.58410248";"55.61957379";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Днепропетровская ул., 31";"";"да";"ГУП «Мосгортранс»";"активна";"889087870";"{""coordinates"":[37.58410248,55.61957379],""type"":""Point""}";"";
"3100";"«Школа», Днепропетровская улица (3100)";"37.58384491";"55.62051196";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Школа";"";"да";"ГУП «Мосгортранс»";"активна";"889087871";"{""coordinates"":[37.58384491,55.62051196],""type"":""Point""}";"";
"3101";"«Днепропетровская ул., 17», Днепропетровская улица (3101)";"37.58807912";"55.62330788";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Днепропетровская ул., 17";"";"да";"ГУП «Мосгортранс»";"активна";"889087872";"{""coordinates"":[37.58807912,55.62330788],""type"":""Point""}";"";
"3102";"«Днепропетровская ул., 13», Днепропетровская улица (3102)";"37.59248929";"55.6238247";"Днепропетровская улица";"Южный административный округ";"район Чертаново Центральное";"А674; А674К; АП129; Ас977; А929";"Днепропетровская ул., 13";"";"да";"ГУП «Мосгортранс»";"активна";"889087873";"{""coordinates"":[37.59248929,55.6238247],""type"":""Point""}";"";
"3103";"«Верхний Чертановский пруд», Чертановская улица (3103)";"37.60547916";"55.63784865";"Чертановская улица";"Южный административный округ";"район Чертаново Северное";"А671; А28; АН8; А168; АП129; А222; Ас977; А929";"Верхний Чертановский пруд";"";"да";"ГУП «Мосгортранс»";"активна";"889087874";"{""coordinates"":[37.60547916,55.63784865],""type"":""Point""}";"";
"3104";"«Калибровская ул.», Шереметьевская улица (3104)";"37.61818258";"55.81069344";"Шереметьевская улица";"Северо-Восточный административный округ";"Останкинский район";"А15; А239; А24; А24К; АН6; АТ13";"Калибровская ул.";"";"да";"ГУП «Мосгортранс»";"активна";"889087875";"{""coordinates"":[37.61818258,55.81069344],""type"":""Point""}";"";
"3106";"«Спорткомплекс Олимпийский», Олимпийский проспект (3106)";"37.62288634";"55.78063814";"Олимпийский проспект";"Центральный административный округ";"Мещанский район";"А38; А24";"Спорткомплекс Олимпийский";"";"да";"ГУП «Мосгортранс»";"активна";"889087877";"{""coordinates"":[37.62288634,55.78063814],""type"":""Point""}";"";
"3107";"«Театр зверей им. Дурова», улица Дурова (3107)";"37.62120063";"55.77984907";"улица Дурова";"Центральный административный округ";"Мещанский район";"А38; А24; АН6; АТ13";"Театр зверей им. Дурова";"";"да";"ГУП «Мосгортранс»";"активна";"889087878";"{""coordinates"":[37.62120063,55.77984907],""type"":""Point""}";"";
"3108";"«Самотечная ул.», Самотёчная улица (3108)";"37.61795468";"55.77737604";"Самотёчная улица";"Центральный административный округ";"Тверской район";"А38; А24; АН6; АТ13";"Самотечная ул.";"";"да";"ГУП «Мосгортранс»";"активна";"889087879";"{""coordinates"":[37.61795468,55.77737604],""type"":""Point""}";"";
"3109";"«Спорткомплекс Олимпийский», Олимпийский проспект (3109)";"37.6235489417";"55.7811231576";"Олимпийский проспект";"Центральный административный округ";"Мещанский район";"А38; А24";"Спорткомплекс Олимпийский";"";"да";"ГУП «Мосгортранс»";"активна";"889087880";"{""coordinates"":[37.6235489417,55.7811231576],""type"":""Point""}";"";
"3111";"«Калибровская ул.», Шереметьевская улица (3111)";"37.618780760596266";"55.81094442582114";"Шереметьевская улица";"Северо-Восточный административный округ";"Останкинский район";"А15; А239; А24; А24К; АН6; АТ13";"Калибровская ул.";"";"да";"ГУП «Мосгортранс»";"активна";"889087882";"{""coordinates"":[37.6187807605963,55.8109444258211],""type"":""Point""}";"";
